錯誤字,錯誤搭配,正確搭配,此錯誤-正確搭配總錯誤次數,此錯誤-正確總錯誤次數,此搭配詞,此搭配詞分類,此錯誤正確累積此分類錯誤總次數,此錯誤正確累積此搭配詞分類唯一次數,此錯誤總次次數
most,most patient,very patient,1,59,patient,"Relaxation, Excitement, Interest, and Surprise",2,2,119
most,most popular,very popular,2,59,popular,Social Organization in Group and Places,2,1,119
most,most popular,very popular,2,59,popular,Linking and Not Linking,2,1,119
most,most troublesome,very troublesome,1,59,troublesome,Happiness and Sadness,2,2,119
most,most on,mostly on,1,1,on,Sports and Games Generally,1,1,119
most,most reason,main reason,14,19,reason,"Thinking, Judging and Remembering-",14,1,119
most,most reason,main reason,14,19,reason,Causing,14,1,119
most,most topic,main topic,1,19,topic,Language,1,1,119
most,most concern,main concern,1,19,concern,Linking and Not Linking,3,2,119
most,most interest,main interest,2,19,interest,Linking and Not Linking,3,2,119
most,most interest,main interest,2,19,interest,"Relaxation, Excitement, Interest, and Surprise",2,1,119
most,most interest,main interest,2,19,interest,Entertainment Generally,2,1,119
most,most interest,main interest,2,19,interest,"Banking, Wealth, and Investment",2,1,119
most,most purpose,main purpose,1,19,purpose,Making things,1,1,119
most,most purpose,main purpose,1,19,purpose,"Rightness, Fairness, Purpose, Use, & Strength",1,1,119
most,most difficult,more difficult,2,9,difficult,Friendship and Enmity,2,1,119
most,most difficult,more difficult,2,9,difficult,"General, Usual, Unusual, etc",2,1,119
most,most efficiently,more efficiently,1,9,efficiently,misc-ap-0,2,2,119
most,most rain,more rain,1,9,rain,Weather and Temperature,1,1,119
most,most expensive,more expensive,1,9,expensive,Shopping and General Expenses,1,1,119
most,most important,more important,2,9,important,"Possibility, Chance, and Necessity",3,2,119
most,most near,more near,1,9,near,"Moving, Coming, and going",1,1,119
most,most loud,more loud,1,9,loud,misc-ap-0,2,2,119
most,most dangerous,more dangerous,1,9,dangerous,"Possibility, Chance, and Necessity",3,2,119
most,most anything,almost anything,2,10,anything,misc-ap-0,10,6,119
most,most always,almost always,4,10,always,misc-ap-0,10,6,119
most,most all,almost all,2,10,all,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",2,1,119
most,most everyone,almost everyone,1,10,everyone,misc-ap-0,10,6,119
most,most 2,almost 2,1,10,2,misc-ap-0,10,6,119
most,most 1,almost 1,1,10,1,misc-ap-0,10,6,119
most,most every,almost every,1,10,every,"Size, Importance, and Availability",1,1,119
most,most too,almost too,1,10,too,misc-ap-0,10,6,119
most,most desire,much desire,1,2,desire,Feeling and Behavior Generally,1,1,119
most,most desire,much desire,1,2,desire,Linking and Not Linking,1,1,119
most,most practise,much practise,1,2,practise,Doing Things,1,1,119
most,most expectation,high expectation,1,1,expectation,"Thinking, Judging and Remembering-",1,1,119
most,most reason,big reason,1,4,reason,"Thinking, Judging and Remembering-",1,1,119
most,most reason,big reason,1,4,reason,Causing,1,1,119
most,most difference,big difference,1,4,difference,"Resemblance, Difference, and Change",1,1,119
most,most barrier,big barrier,1,4,barrier,misc-ap-0,1,1,119
most,most advantage,big advantage,1,4,advantage,"Possibility, Chance, and Necessity",1,1,119
most,most movie,favorite movie,1,1,movie,Communication and Information,1,1,119
most,most delicious,really delicious,1,2,delicious,The Preparation and Quality of Food,1,1,119
most,most want,really want,1,2,want,Feeling and Behavior Generally,1,1,119
most,most hospitality,good hospitality,1,2,hospitality,misc-ap-0,1,1,119
most,most sadness,great sadness,1,2,sadness,misc-ap-0,1,1,119
most,most luck,great luck,1,2,luck,"Possibility, Chance, and Necessity",1,1,119
most,most necessary,absolutely necessary,1,1,necessary,"Possibility, Chance, and Necessity",1,1,119
most,most terrible,especially terrible,1,1,terrible,Good and Evil,1,1,119
most,most member,american member,1,1,member,People,1,1,119
most,most important,extremely important,2,2,important,"Possibility, Chance, and Necessity",2,1,119
most,most demanding,extremely demanding,1,2,demanding,Industry and Work,1,1,119
most,most importance,utmost importance,1,1,importance,"Possibility, Chance, and Necessity",1,1,119
smart,smart party,formal party,2,1,party,Social Organization in Group and Places,2,1,31
smart,smart party,formal party,2,1,party,Entertainment Generally,2,1,31
smart,smart ～,smart ～,1,2,～,misc-ap-0,1,1,31
smart,smart phone,mobile phone,5,5,phone,Communication and Information,5,1,31
smart,smart phone,mobile phone,5,5,phone,Grammar,5,1,31
smart,smart smartphone,own smartphone,1,1,smartphone,misc-ap-0,1,1,31
smart,smart pain,sharp pain,1,1,pain,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,31
smart,smart body,slim body,1,1,body,Body Generally,1,1,31
smart,smart body,slim body,1,1,body,"The Trunk, Arms, and",1,1,31
smart,smart body,slim body,1,1,body,Body Overall,1,1,31
smart,smart body,slim body,1,1,body,Social Organization in Group and Places,1,1,31
smart,smart body,slim body,1,1,body,"Equipment, Machines, and Instruments",1,1,31
smart,smart people,intelligent people,3,6,people,People,3,1,31
smart,smart people,intelligent people,3,6,people,Social Organization in Group and Places,3,1,31
smart,smart friend,intelligent friend,2,6,friend,Friendship and Enmity,2,1,31
smart,smart spot,intelligent spot,1,6,spot,Parts of Animals,1,1,31
smart,smart spot,intelligent spot,1,6,spot,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,31
smart,smart spot,intelligent spot,1,6,spot,Places,1,1,31
smart,smart spot,intelligent spot,1,6,spot,"Being, Becoming, and Happening",1,1,31
smart,smart board,interactive board,1,1,board,Residence,1,1,31
smart,smart board,interactive board,1,1,board,Objects Generally,1,1,31
smart,smart board,interactive board,1,1,board,Indoor Games,1,1,31
smart,smart board,interactive board,1,1,board,"Moving, Coming, and going",1,1,31
site,site famous,spot famous,1,1,famous,"Thinking, Judging and Remembering-",1,1,116
site,site own,website own,1,66,own,"Belonging and Owning, Getting and Giving",1,1,116
site,site extraordinary,sight extraordinary,1,4,extraordinary,"General, Usual, Unusual, etc",1,1,116
site,site first,sight first,3,4,first,Numbers and Quantities,3,1,116
site,site first,sight first,3,4,first,Beginning and Ending,3,1,116
site,site first,sight first,3,4,first,Vehicles and Transport on Land,3,1,116
site,site first,sight first,3,4,first,Music and Related Activities,3,1,116
site,site enough,seat enough,1,4,enough,"Size, Importance, and Availability",1,1,116
site,site opposite,side opposite,3,6,opposite,"Resemblance, Difference, and Change",3,1,116
site,site bad,side bad,1,6,bad,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,116
site,site bad,side bad,1,6,bad,Good and Evil,2,2,116
site,site bad,side bad,1,6,bad,Weather and Temperature,3,3,116
site,site bright,side bright,1,6,bright,Knowing and Learning,2,2,116
site,site bright,side bright,1,6,bright,Light and Color,1,1,116
site,site bright,side bright,1,6,bright,Weather and Temperature,3,3,116
site,site good,side good,1,6,good,Good and Evil,2,2,116
site,site good,side good,1,6,good,Knowing and Learning,2,2,116
site,site good,side good,1,6,good,Weather and Temperature,3,3,116
site,site new,place new,1,2,new,"Old, New, and Young",1,1,116
site,site new,place new,1,2,new,Periods of Time and their Measurement,1,1,116
site,site good,place good,1,2,good,Good and Evil,1,1,116
site,site good,place good,1,2,good,Knowing and Learning,1,1,116
site,site good,place good,1,2,good,Weather and Temperature,1,1,116
site,site other,hand other,1,1,other,"Resemblance, Difference, and Change",1,1,116
site,site cheap,ticket cheap,1,1,cheap,Shopping and General Expenses,1,1,116
site,site faraway,village faraway,1,1,faraway,misc-ap-0,1,1,116
site,site simple,sentence simple,1,1,simple,Grammar,1,1,116
site,site simple,sentence simple,1,1,simple,Substances and MaterialsGenerally,1,1,116
site,site simple,sentence simple,1,1,simple,"General, Usual, Unusual, etc",1,1,116
site,site beneficial,platform beneficial,1,4,beneficial,Kindness and Unkindness,1,1,116
night,night good,night good,15,24,good,Good and Evil,15,1,115
night,night good,night good,15,24,good,Knowing and Learning,15,1,115
night,night good,night good,15,24,good,Weather and Temperature,15,1,115
night,night last,night last,2,24,last,Time Generally,2,1,115
night,night last,night last,2,24,last,Beginning and Ending,2,1,115
night,night boring,night boring,1,24,boring,"Relaxation, Excitement, Interest, and Surprise",1,1,115
night,night enjoyable,night enjoyable,1,24,enjoyable,misc-ap-0,1,1,115
night,night late,time late,2,2,late,Death and Burial,2,1,115
night,night late,time late,2,2,late,Time Generally,2,1,115
night,night stay,overnight stay,2,2,stay,Residence,2,1,115
night,night stay,overnight stay,2,2,stay,Objects Generally,2,1,115
night,night stay,overnight stay,2,2,stay,"Moving, Coming, and going",2,1,115
night,night red,light red,1,1,red,"The Skin, the Complexion, and the Hair",1,1,115
night,night red,light red,1,1,red,Drinks,1,1,115
night,night red,light red,1,1,red,Indoor Games,1,1,115
night,night red,light red,1,1,red,Light and Color,1,1,115
lump,lump electric,lamp electric,1,1,electric,Electricity and Electrical Equipment,1,1,1
intention,intention many,invention many,1,1,many,"Size, Importance, and Availability",1,1,1
wherever,wherever read,anywhere read,1,3,read,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,12
wherever,wherever talk,anywhere talk,1,3,talk,"Communicating, mainly by Speaking and Talking",1,1,12
wherever,wherever be,everywhere be,2,3,be,Life and Living Things,2,1,12
wherever,wherever be,everywhere be,2,3,be,"Being, Becoming, and Happening",2,1,12
wherever,wherever be,everywhere be,2,3,be,"Belonging and Owning, Getting and Giving",2,1,12
wherever,wherever be,everywhere be,2,3,be,Causing,2,1,12
wherever,wherever feel,everywhere feel,1,3,feel,Feeling and Behavior Generally,1,1,12
wherever,wherever fry,everywhere fry,1,3,fry,The Preparation and Quality of Food,1,1,12
life,life electric,light electric,2,1,electric,Electricity and Electrical Equipment,2,1,136
life,life real,world real,1,2,real,Making things,1,1,136
life,life real,world real,1,2,real,"Being, Becoming, and Happening",1,1,136
life,life modern,lifestyle modern,2,13,modern,"Old, New, and Young",2,1,136
life,life capitalist,lifestyle capitalist,1,13,capitalist,Politics and Election,1,1,136
life,life stable,lifestyle stable,1,13,stable,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,136
life,life healthy,lifestyle healthy,1,13,healthy,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,136
life,life cold,foot cold,1,1,cold,Diseases and Ailments,1,1,136
life,life cold,foot cold,1,1,cold,Friendship and Enmity,1,1,136
life,life cold,foot cold,1,1,cold,Weather and Temperature,1,1,136
life,life normal,life normal,1,12,normal,Knowing and Learning,1,1,136
life,life normal,life normal,1,12,normal,Mathematics,1,1,136
life,life normal,life normal,1,12,normal,"General, Usual, Unusual, etc",2,2,136
life,life still,life still,1,12,still,"Moving, Coming, and going",1,1,136
life,life happy,life happy,1,12,happy,Happiness and Sadness,1,1,136
life,life simple,life simple,1,12,simple,Grammar,1,1,136
life,life simple,life simple,1,12,simple,Substances and MaterialsGenerally,1,1,136
life,life simple,life simple,1,12,simple,"General, Usual, Unusual, etc",2,2,136
life,life undergraduate,study undergraduate,1,2,undergraduate,misc-ap-0,2,2,136
life,life postgraduate,study postgraduate,1,2,postgraduate,misc-ap-0,2,2,136
life,life junior,year junior,2,6,junior,"Old, New, and Young",2,1,136
life,life junior,year junior,2,6,junior,"Size, Importance, and Availability",2,1,136
life,life whole,year whole,1,6,whole,Numbers and Quantities,2,2,136
life,life whole,year whole,1,6,whole,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,136
life,life third,year third,1,6,third,Numbers and Quantities,2,2,136
life,life third,year third,1,6,third,Vehicles and Transport on Land,1,1,136
life,life elementary,school elementary,1,1,elementary,"General, Usual, Unusual, etc",1,1,136
life,life average,lifespan average,1,1,average,Good and Evil,1,1,136
life,life average,lifespan average,1,1,average,"General, Usual, Unusual, etc",1,1,136
life,life average,lifespan average,1,1,average,Mathematics,1,1,136
life,life months'military,service months'military,2,2,months'military,misc-ap-0,2,1,136
life,life true,story true,1,1,true,"Being, Becoming, and Happening",1,1,136
life,life academic,journey academic,1,1,academic,misc-ap-0,1,1,136
life,life extraordinary,existence extraordinary,1,9,extraordinary,"General, Usual, Unusual, etc",1,1,136
life,life human,existence human,3,9,human,People,3,1,136
life,life human,existence human,3,9,human,Kindness and Unkindness,3,1,136
life,life lengthy,existence lengthy,36,9,lengthy,misc-ap-0,40,2,136
life,life nonsensical,existence nonsensical,4,9,nonsensical,misc-ap-0,40,2,136
life,life natural,habitat natural,1,1,natural,Life and Living Things,1,1,136
life,life natural,habitat natural,1,1,natural,Making things,1,1,136
life,life natural,habitat natural,1,1,natural,Science and Technology,1,1,136
life,life natural,habitat natural,1,1,natural,Music and Related Activities,1,1,136
attendant,attendant experienced,assistant experienced,1,1,experienced,misc-ap-0,1,1,9
attendant,attendant waiter,attentive waiter,1,1,waiter,Places and People Associated with Food and Drink,1,1,9
entirely,entirely social,purely social,1,1,social,Social Organization in Group and Places,1,1,3
entirely,entirely social,purely social,1,1,social,Science and Technology,1,1,3
entirely,entirely social,purely social,1,1,social,Entertainment Generally,1,1,3
entirely,entirely substitute,fully substitute,1,1,substitute,"Belonging and Owning, Getting and Giving",1,1,3
sociable,sociable occasion,social occasion,1,1,occasion,Time Generally,1,1,1
meet,meet social,occasion social,1,1,social,Social Organization in Group and Places,1,1,62
meet,meet social,occasion social,1,1,social,Science and Technology,1,1,62
meet,meet social,occasion social,1,1,social,Entertainment Generally,1,1,62
meet,meet raw,meat raw,2,42,raw,The Armed Forces,2,1,62
meet,meet raw,meat raw,2,42,raw,The Preparation and Quality of Food,2,1,62
meet,meet minced,meat minced,2,42,minced,misc-ap-0,2,1,62
meet,meet cheap,meat cheap,1,42,cheap,Shopping and General Expenses,1,1,62
