error,pos,correction,error phrase,correct phrase,num of this error-correction phrase occur,num of this error-correction pair occur,collocation,category of collocation,total num of error time this error-correction pairs fall into this collocation category,unique num of error-correction pairs fall into this collocation category,total num of error occur,error_collocation,correction_collocation
more early,ADV,early,more early wake,early wake,1,31,wake,Bodily States and Associated Activities,1,1,33,0,0
more early,ADV,early,more early buy,early buy,1,31,buy,Commerce,13,2,33,0,41
more early,ADV,soon,more early get,soon get,1,2,get,"Belonging and Owning, Getting and Giving",15,4,33,0,44
more early,ADV,soon,more early change,soon change,1,2,change,"Belonging and Owning, Getting and Giving",15,4,33,0,45
more early,ADV,soon,more early start,soon start,1,2,start,Beginning and Ending,3,2,33,0,79
more early,ADV,soon,more early hear,soon hear,1,2,hear,Courts of Law and Legal Work,1,1,33,0,0
more early,ADV,soon,more early leave,soon leave,1,2,leave,"Moving, Coming, and going",16,4,33,0,46
wite,ADJ,write,wite diary,write diary,8,29,diary,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",11,4,33,0,10
wite,ADJ,write,wite thesis,write thesis,1,29,thesis,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",11,4,33,0,24
wite,ADJ,write,wite introduction,write introduction,1,29,introduction,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",11,4,33,0,14
wite,ADJ,write,wite entry,write entry,4,29,entry,Parts of Houses,4,1,33,0,0
wite,ADJ,write,wite journal,write journal,2,29,journal,Communication and Information,2,1,33,0,0
wite,ADJ,write,wite phrase,write phrase,1,29,phrase,"Communicating, mainly by Speaking and Talking",1,1,33,0,0
wite,ADJ,write,wite heap,write heap,1,29,heap,Objects Generally,1,1,33,0,0
wite,ADJ,white,wite wine,white wine,2,4,wine,Drinks,2,1,33,0,4
wite,ADJ,white,wite color,white color,1,4,color,"The Skin, the Complexion, and the Hair",1,1,33,0,1
point,VERB,thing,point many,thing many,4,28,many,"Size, Importance, and Availability",7,4,120,2,10
point,VERB,thing,point more,thing more,1,28,more,"Size, Importance, and Availability",7,4,120,2,7
point,VERB,thing,point several,thing several,1,28,several,"Size, Importance, and Availability",7,4,120,0,0
point,VERB,thing,point bad,thing bad,5,28,bad,Weather and Temperature,7,2,120,0,1
point,VERB,thing,point good,thing good,2,28,good,Good and Evil,7,2,120,0,0
point,VERB,thing,point happy,thing happy,2,28,happy,Happiness and Sadness,2,1,120,0,0
point,VERB,thing,point important,thing important,2,28,important,"Possibility, Chance, and Necessity",2,1,120,0,0
point,VERB,aspect,point beneficial,aspect beneficial,9,14,beneficial,Kindness and Unkindness,9,1,120,0,0
point,VERB,aspect,point sole,aspect sole,3,14,sole,Fish and other Water Creatures,3,1,120,0,0
point,VERB,aspect,point important,aspect important,1,14,important,"Possibility, Chance, and Necessity",3,3,120,0,0
point,VERB,aspect,point positive,aspect positive,1,14,positive,"Possibility, Chance, and Necessity",3,3,120,0,0
point,VERB,aspect,point advantageous,aspect advantageous,1,14,advantageous,"Possibility, Chance, and Necessity",3,3,120,0,0
point,VERB,aspect,point numerous,aspect numerous,3,14,numerous,"Size, Importance, and Availability",3,1,120,0,0
point,VERB,aspect,point impressive,aspect impressive,1,14,impressive,"Admiration, Pride, Contempt, and Abuse",1,1,120,0,0
point,VERB,reason,point main,reason main,2,10,main,"Size, Importance, and Availability",3,2,120,0,0
point,VERB,reason,point very,reason very,1,10,very,"Size, Importance, and Availability",3,2,120,0,0
point,VERB,reason,point good,reason good,1,10,good,Good and Evil,1,1,120,0,0
point,VERB,reason,point important,reason important,1,10,important,"Possibility, Chance, and Necessity",1,1,120,0,0
point,VERB,reason,point various,reason various,1,10,various,"Resemblance, Difference, and Change",1,1,120,0,0
point,VERB,reason,point major,reason major,1,10,major,The Armed Forces,1,1,120,2,5
point,VERB,way,point many,way many,5,14,many,"Size, Importance, and Availability",5,1,120,2,3
point,VERB,way,point interesting,way interesting,2,14,interesting,Linking and Not Linking,2,1,120,0,0
point,VERB,way,point certain,way certain,1,14,certain,"Possibility, Chance, and Necessity",1,1,120,0,0
point,VERB,way,point international,way international,1,14,international,Social Organization in Group and Places,1,1,120,0,0
point,VERB,time,point same,time same,1,4,same,"Resemblance, Difference, and Change",2,2,120,0,0
point,VERB,time,point other,time other,1,4,other,"Resemblance, Difference, and Change",2,2,120,0,0
point,VERB,time,point last,time last,1,4,last,Time Generally,1,1,120,1,54
point,VERB,term,point economic,term economic,1,6,economic,"Banking, Wealth, and Investment",1,1,120,0,0
point,VERB,term,point psychological,term psychological,1,6,psychological,"Thinking, Judging and Remembering-",1,1,120,0,0
point,VERB,place,point beautiful,place beautiful,1,4,beautiful,Linking and Not Linking,2,2,120,0,0
point,VERB,place,point interesting,place interesting,1,4,interesting,Linking and Not Linking,2,2,120,0,0
point,VERB,place,point famous,place famous,1,4,famous,"Thinking, Judging and Remembering-",1,1,120,0,0
produce,VERB,have,produce effect,have effect,7,11,effect,Causing,10,4,31,1,3733
produce,VERB,have,produce consequence,have consequence,1,11,consequence,Causing,10,4,31,6,310
produce,VERB,have,produce aftermath,have aftermath,1,11,aftermath,Causing,10,4,31,0,0
produce,VERB,have,produce idea,have idea,1,11,idea,"Thinking, Judging and Remembering-",1,1,31,0,1992
produce,VERB,have,produce impression,have impression,1,11,impression,"Thinking, Judging and Remembering-",1,1,31,0,168
produce,VERB,have,produce tourism,have tourism,2,11,tourism,Travel and Visiting,2,1,31,0,3
produce,VERB,have,produce problem,have problem,1,11,problem,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,31,19,4282
produce,VERB,have,produce lot,have lot,1,11,lot,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,31,1,2199
produce,VERB,get,produce idea,get idea,1,3,idea,"Thinking, Judging and Remembering-",1,1,31,0,447
produce,VERB,get,produce impression,get impression,1,3,impression,"Thinking, Judging and Remembering-",1,1,31,0,147
produce,VERB,get,produce problem,get problem,1,3,problem,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,31,19,202
produce,VERB,get,produce effect,get effect,1,3,effect,Causing,10,4,31,1,31
produce,VERB,get,produce lot,get lot,1,3,lot,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,31,1,796
produce,VERB,get,produce voice,get voice,1,3,voice,Language,1,1,31,0,0
produce,VERB,create,produce problem,create problem,1,2,problem,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,31,19,520
produce,VERB,create,produce effect,create effect,1,2,effect,Causing,10,4,31,1,71
produce,VERB,create,produce lot,create lot,1,2,lot,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,31,1,85
produce,VERB,create,produce product,create product,1,2,product,Making things,1,1,31,2,87
produce,VERB,create,produce opportunity,create opportunity,1,2,opportunity,"Possibility, Chance, and Necessity",1,1,31,4,219
produce,VERB,cause,produce lot,cause lot,1,5,lot,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,31,1,65
produce,VERB,generate,produce lot,generate lot,1,2,lot,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,31,1,73
produce,VERB,generate,produce idea,generate idea,1,2,idea,"Thinking, Judging and Remembering-",1,1,31,0,23
produce,VERB,make,produce impression,make impression,1,1,impression,"Thinking, Judging and Remembering-",1,1,31,0,1
produce,VERB,make,produce idea,make idea,1,1,idea,"Thinking, Judging and Remembering-",1,1,31,0,35
produce,VERB,make,produce lot,make lot,1,1,lot,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,31,1,565
produce,VERB,make,produce result,make result,1,1,result,Sports and Games Generally,1,1,31,4,55
produce,VERB,emit,produce gas,emit gas,1,2,gas,Substances and MaterialsGenerally,1,1,31,1,16
most,ADV,very,most difficult,very difficult,6,59,difficult,"General, Usual, Unusual, etc",12,4,118,320,1102
most,ADV,very,most hard,very hard,3,59,hard,"General, Usual, Unusual, etc",12,4,118,5,575
most,ADV,very,most special,very special,2,59,special,"General, Usual, Unusual, etc",12,4,118,11,32
most,ADV,very,most good,very good,4,59,good,Good and Evil,4,1,118,17,2062
most,ADV,very,most good,very good,1,59,good,Good and Evil,4,1,118,0,2062
most,ADV,very,most dangerous,very dangerous,2,59,dangerous,"Possibility, Chance, and Necessity",29,3,118,206,240
most,ADV,very,most serious,very serious,1,59,serious,"Possibility, Chance, and Necessity",29,3,118,602,604
most,ADV,very,most serious,very serious,1,59,serious,"Possibility, Chance, and Necessity",29,3,118,0,604
most,ADV,very,most poor,very poor,1,59,poor,Happiness and Sadness,2,2,118,6,199
most,ADV,very,most poor,very poor,1,59,poor,Happiness and Sadness,2,2,118,0,199
most,ADV,very,most beneficial,very beneficial,2,59,beneficial,Kindness and Unkindness,2,1,118,0,24
most,ADV,main,most reason,main reason,14,19,reason,"Thinking, Judging and Remembering-",14,1,118,0,520
most,ADV,main,most reason,main reason,1,19,reason,"Thinking, Judging and Remembering-",1,1,118,0,520
most,ADV,main,most interest,main interest,2,19,interest,Linking and Not Linking,3,2,118,2,37
most,ADV,main,most concern,main concern,1,19,concern,Linking and Not Linking,3,2,118,16,175
most,ADV,main,most concern,main concern,1,19,concern,Linking and Not Linking,3,2,118,0,175
most,ADV,main,most topic,main topic,1,19,topic,Language,1,1,118,0,51
most,ADV,main,most purpose,main purpose,1,19,purpose,Making things,1,1,118,0,111
most,ADV,main,most difference,main difference,1,19,difference,"Resemblance, Difference, and Change",1,1,118,0,31
most,ADV,more,most dangerous,more dangerous,1,9,dangerous,"Possibility, Chance, and Necessity",3,2,118,206,220
most,ADV,more,most serious,more serious,1,9,serious,"Possibility, Chance, and Necessity",29,3,118,0,730
most,ADV,more,most dangerous,more dangerous,1,9,dangerous,"Possibility, Chance, and Necessity",29,3,118,0,220
most,ADV,more,most difficult,more difficult,2,9,difficult,Friendship and Enmity,2,1,118,320,1592
most,ADV,more,most expensive,more expensive,1,9,expensive,Shopping and General Expenses,1,1,118,522,1433
most,ADV,more,most expensive,more expensive,1,9,expensive,Shopping and General Expenses,1,1,118,0,1433
most,ADV,more,most difficult,more difficult,1,9,difficult,"General, Usual, Unusual, etc",12,4,118,0,1592
most,ADV,more,most good,more good,1,9,good,Good and Evil,4,1,118,0,83
most,ADV,big,most concern,big concern,1,4,concern,Linking and Not Linking,3,2,118,0,338
most,ADV,big,most interest,big interest,1,4,interest,Linking and Not Linking,3,2,118,0,31
most,ADV,big,most advantage,big advantage,1,4,advantage,"Possibility, Chance, and Necessity",1,1,118,1,108
most,ADV,big,most advantage,big advantage,1,4,advantage,"Possibility, Chance, and Necessity",1,1,118,0,108
most,ADV,big,most difference,big difference,1,4,difference,"Resemblance, Difference, and Change",1,1,118,0,340
most,ADV,big,most reason,big reason,1,4,reason,"Thinking, Judging and Remembering-",1,1,118,0,164
most,ADV,almost,most all,almost all,2,10,all,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",2,1,118,0,0
most,ADV,almost,most every,almost every,1,10,every,"Size, Importance, and Availability",1,1,118,0,0
most,ADV,great,most luck,great luck,1,2,luck,"Possibility, Chance, and Necessity",1,1,118,0,5
most,ADV,great,most advantage,great advantage,1,2,advantage,"Possibility, Chance, and Necessity",1,1,118,0,66
most,ADV,great,most importance,great importance,1,2,importance,"Possibility, Chance, and Necessity",1,1,118,0,124
most,ADV,great,most concern,great concern,1,2,concern,Linking and Not Linking,3,2,118,0,186
most,ADV,great,most interest,great interest,1,2,interest,Linking and Not Linking,3,2,118,0,179
most,ADV,great,most movie,great movie,1,2,movie,Communication and Information,1,1,118,0,33
most,ADV,great,most difference,great difference,1,2,difference,"Resemblance, Difference, and Change",1,1,118,0,32
most,ADV,great,most expectation,great expectation,1,2,expectation,"Thinking, Judging and Remembering-",1,1,118,0,43
most,ADV,much,most practise,much practise,1,2,practise,Doing Things,1,1,118,0,0
most,ADV,much,most desire,much desire,1,2,desire,Feeling and Behavior Generally,1,1,118,0,0
most,ADV,much,most hard,much hard,1,2,hard,"General, Usual, Unusual, etc",12,4,118,0,101
most,ADV,much,most good,much good,1,2,good,Good and Evil,4,1,118,0,59
most,ADV,much,most different,much different,1,2,different,"Resemblance, Difference, and Change",1,1,118,0,197
paste,VERB,pass,paste day,pass day,2,10,day,Periods of Time and their Measurement,5,4,20,0,3
paste,VERB,pass,paste year,pass year,1,10,year,Periods of Time and their Measurement,5,4,20,0,4
paste,VERB,pass,paste week,pass week,1,10,week,Periods of Time and their Measurement,5,4,20,0,5
paste,VERB,pass,paste time,pass time,3,10,time,Music and Related Activities,3,1,20,0,4
paste,VERB,pass,paste parliament,pass parliament,1,10,parliament,Government,1,1,20,0,11
paste,VERB,pass,paste exam,pass exam,1,10,exam,"Showing, Hiding, Finding, Saving, and Similar Words",1,1,20,0,85
paste,VERB,put,paste woman,put woman,1,3,woman,People,1,1,20,0,34
paste,VERB,put,paste glue,put glue,1,3,glue,Substances and MaterialsGenerally,1,1,20,0,2
paste,VERB,take,paste drug,take drug,1,3,drug,Cigarettes and Drugs,1,1,20,0,2
paste,VERB,take,paste woman,take woman,1,3,woman,People,1,1,20,0,88
paste,VERB,last,paste year,last year,1,1,year,Periods of Time and their Measurement,5,4,20,0,121
paste,VERB,last,paste week,last week,1,1,week,Periods of Time and their Measurement,5,4,20,0,76
paste,VERB,sit,paste exam,sit exam,1,1,exam,"Showing, Hiding, Finding, Saving, and Similar Words",1,1,20,0,0
paste,VERB,stand,paste woman,stand woman,1,1,woman,People,1,1,20,0,0
paste,VERB,tape,paste pack,tape pack,1,1,pack,Living Creatures Generally,1,1,20,0,0
past,NOUN,pass,past exam,pass exam,15,44,exam,"Showing, Hiding, Finding, Saving, and Similar Words",15,1,118,0,85
past,NOUN,pass,past exam,pass exam,1,44,exam,"Showing, Hiding, Finding, Saving, and Similar Words",15,1,118,0,85
past,NOUN,pass,past weekend,pass weekend,1,44,weekend,Periods of Time and their Measurement,3,3,118,0,0
past,NOUN,pass,past winter,pass winter,1,44,winter,Periods of Time and their Measurement,3,3,118,0,0
past,NOUN,pass,past house,pass house,1,44,house,Architecture and Kinds of Houses and Buildings,1,1,118,0,133
past,NOUN,pass,past attraction,pass attraction,1,44,attraction,Linking and Not Linking,1,1,118,0,0
past,NOUN,pass,past ball,pass ball,1,44,ball,Objects Generally,1,1,118,0,41
past,NOUN,later,past exist,later exist,1,11,exist,"Being, Becoming, and Happening",3,3,118,0,0
past,NOUN,later,past become,later become,1,11,become,"Being, Becoming, and Happening",3,3,118,0,1
past,NOUN,later,past be,later be,1,11,be,"Being, Becoming, and Happening",3,3,118,0,0
past,NOUN,later,past start,later start,1,11,start,Beginning and Ending,2,2,118,3,65
past,NOUN,later,past begin,later begin,1,11,begin,Beginning and Ending,2,2,118,0,178
past,NOUN,later,past walk,later walk,1,11,walk,"Moving, Coming, and going",2,2,118,0,5
past,NOUN,later,past meet,later meet,1,11,meet,"Moving, Coming, and going",2,2,118,0,105
past,NOUN,later,past collapse,later collapse,1,11,collapse,Actions and Positions,1,1,118,0,11
past,NOUN,later,past have,later have,1,11,have,"Belonging and Owning, Getting and Giving",2,2,118,0,59
past,NOUN,previous,past year,previous year,3,14,year,Periods of Time and their Measurement,6,4,118,113,1498
past,NOUN,previous,past day,previous day,1,14,day,Periods of Time and their Measurement,6,4,118,3,505
past,NOUN,previous,past evening,previous evening,1,14,evening,Periods of Time and their Measurement,6,4,118,0,0
past,NOUN,previous,past time,previous time,3,14,time,Music and Related Activities,3,1,118,5,26
past,NOUN,previous,past part,previous part,3,14,part,"The Skin, the Complexion, and the Hair",3,1,118,0,0
past,NOUN,previous,past house,previous house,1,14,house,Architecture and Kinds of Houses and Buildings,1,1,118,0,0
past,NOUN,previous,past entry,previous entry,1,14,entry,"Moving, Coming, and going",1,1,118,0,0
past,NOUN,recent,past day,recent day,3,8,day,Periods of Time and their Measurement,6,3,118,3,1229
past,NOUN,recent,past year,recent year,2,8,year,Periods of Time and their Measurement,6,3,118,113,5593
past,NOUN,recent,past month,recent month,1,8,month,Periods of Time and their Measurement,6,3,118,3,2483
past,NOUN,recent,past event,recent event,1,8,event,"Being, Becoming, and Happening",1,1,118,1,218
past,NOUN,recent,past letter,recent letter,1,8,letter,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,118,0,107
past,NOUN,recent,past earthquake,recent earthquake,1,8,earthquake,Geography,1,1,118,0,13
past,NOUN,recent,past time,recent time,1,8,time,Music and Related Activities,1,1,118,5,90
